date,symbol,direction,strength,auction_interval_min,realised_end,realised_sessions
2024-04-10,6187,long,0.0884,20.0,2024-04-23,10
2024-04-11,6207,long,0.4513,5.0,2024-04-24,10
2024-04-12,3466,long,0.4806,5.0,2024-04-25,10
2024-04-12,3555,long,0.3345,5.0,2024-04-25,10
2024-04-12,4304,long,-0.3096,45.0,2024-04-25,10
2024-04-15,2363,long,0.5142,5.0,2024-04-26,10
2024-04-15,4192,long,0.4208,5.0,2024-04-26,10
2024-04-16,1453,long,0.6478,5.0,2024-04-29,10
2024-04-16,1514,long,0.6432,5.0,2024-05-02,12
2024-04-16,4533,long,0.5447,5.0,2024-04-29,10
2024-04-17,2724,long,0.8987,10.0,2024-04-30,10
2024-04-17,3060,long,0.3254,5.0,2024-04-30,10
2024-04-17,3609,long,0.375,5.0,2024-04-30,10
2024-04-18,8077,long,0.5772,5.0,2024-05-02,10
2024-04-19,1570,long,-0.0377,5.0,2024-05-03,10
2024-04-19,6283,long,0.3508,5.0,2024-05-03,10
2024-04-22,4588,long,0.3048,5.0,2024-05-06,10
2024-04-22,4768,long,0.1765,5.0,2024-05-06,10
2024-04-22,9955,long,0.6488,5.0,2024-05-06,10
2024-04-23,1617,long,0.6718,5.0,2024-05-07,10
2024-04-23,5314,long,-0.2085,20.0,2024-05-10,13
2024-04-23,8420,long,-0.2935,10.0,2024-05-07,10
2024-04-25,3228,long,-0.4183,20.0,2024-05-09,10
2024-04-29,6199,long,0.1636,5.0,2024-05-13,10
2024-04-30,2745,long,0.4764,5.0,2024-05-14,10
2024-05-02,6264,long,1.1429,5.0,2024-05-15,10
2024-05-02,6425,long,0.2863,5.0,2024-05-15,10
2024-05-03,3234,long,0.3075,5.0,2024-05-16,10
2024-05-03,6230,long,0.6333,20.0,2024-05-16,10
2024-05-03,6552,long,0.4306,5.0,2024-05-20,12
2024-05-06,5301,long,0.4559,10.0,2024-05-17,10
2024-05-08,8906,long,0.7209,5.0,2024-05-21,10
2024-05-08,8996,long,0.1129,5.0,2024-05-23,12
2024-05-09,3466,long,0.5247,20.0,2024-05-22,10
2024-05-09,6442,long,0.195,5.0,2024-06-04,19
2024-05-10,6419,long,0.6394,5.0,2024-06-04,18
2024-05-14,4303,long,-0.0534,5.0,2024-05-27,10
2024-05-14,4562,long,0.6638,5.0,2024-05-27,10
2024-05-16,2615,long,0.6434,5.0,2024-05-31,12
2024-05-16,9103,long,,,2024-05-29,10
2024-05-17,2609,long,0.686,5.0,2024-05-30,10
2024-05-17,6863,long,0.5069,5.0,2024-05-30,10
2024-05-20,6535,long,-0.0237,5.0,2024-05-31,10
2024-05-21,2362,long,0.577,5.0,2024-06-03,10
2024-05-21,8089,long,0.2649,5.0,2024-06-03,10
2024-05-22,6446,long,0.4931,5.0,2024-06-04,10
2024-05-23,2374,long,0.4796,5.0,2024-06-07,12
2024-05-23,3064,long,1.3745,5.0,2024-06-11,13
2024-05-23,5392,long,0.7246,5.0,2024-06-05,10
2024-05-24,8033,long,0.0501,5.0,2024-06-06,10
2024-05-24,8071,long,0.5124,5.0,2024-06-06,10
2024-05-27,2359,long,0.5734,5.0,2024-06-12,12
2024-05-28,2392,long,0.6242,5.0,2024-06-11,10
2024-05-28,3363,long,0.308,5.0,2024-06-11,10
2024-05-28,3491,long,0.4481,5.0,2024-06-11,10
2024-05-28,4127,long,0.3572,5.0,2024-06-11,10
2024-05-29,2365,long,0.8901,5.0,2024-06-12,10
2024-05-29,5474,long,0.376,5.0,2024-06-12,10
2024-05-29,8291,long,0.504,45.0,2024-06-20,16
2024-05-30,3466,long,0.9058,20.0,2024-06-13,10
2024-05-30,3537,long,0.5407,5.0,2024-06-13,10
2024-05-30,8374,long,0.7492,5.0,2024-06-18,13
2024-05-30,9136,long,,,2024-06-13,10
2024-05-31,6231,long,0.5505,5.0,2024-06-14,10
2024-05-31,8996,long,0.1844,20.0,2024-06-14,10
2024-06-03,6160,long,0.4387,5.0,2024-06-17,10
2024-06-04,3312,long,0.5184,5.0,2024-06-20,12
2024-06-04,4549,long,0.9843,5.0,2024-06-18,10
2024-06-04,6695,long,0.4004,5.0,2024-06-18,10
2024-06-04,8455,long,0.6216,5.0,2024-06-18,10
2024-06-05,3379,long,0.8191,5.0,2024-07-04,20
2024-06-05,6117,long,0.8378,5.0,2024-06-19,10
2024-06-06,6512,long,0.4198,5.0,2024-06-20,10
2024-06-07,6895,long,0.4438,5.0,2024-06-21,10
2024-06-12,5484,long,0.7773,5.0,2024-06-28,13
2024-06-12,6228,long,0.5306,5.0,2024-06-25,10
2024-06-12,6442,long,0.4826,20.0,2024-06-27,12
2024-06-12,8089,long,0.2308,20.0,2024-06-25,10
2024-06-13,3122,long,0.4377,5.0,2024-06-28,12
2024-06-13,3229,long,0.6743,5.0,2024-06-26,10
2024-06-18,9105,long,,,2024-07-01,10
2024-06-19,1519,long,0.2927,5.0,2024-07-04,12
2024-06-19,3219,long,0.5857,5.0,2024-07-02,10
2024-06-19,4419,long,0.3599,5.0,2024-07-02,10
2024-06-19,4924,long,0.5862,5.0,2024-07-02,10
2024-06-19,6640,long,0.373,5.0,2024-07-02,10
2024-06-19,6643,long,0.243,5.0,2024-07-02,10
2024-06-19,9103,long,,,2024-07-02,10
2024-06-19,911608,long,,,2024-07-02,10
2024-06-20,2486,long,0.3779,5.0,2024-07-03,10
2024-06-21,6187,long,0.1213,5.0,2024-07-04,10
2024-06-21,6451,long,0.4362,5.0,2024-07-04,10
2024-06-21,6535,long,0.294,20.0,2024-07-04,10
2024-06-24,2438,long,1.3101,5.0,2024-07-10,13
2024-06-24,3363,long,0.0525,20.0,2024-07-05,10
2024-06-25,6598,long,0.4772,5.0,2024-07-08,10
2024-06-27,4526,long,0.4013,5.0,2024-07-12,12
2024-06-27,6431,long,0.3164,5.0,2024-07-10,10
2024-06-28,3297,long,0.5152,5.0,2024-07-11,10
2024-06-28,6869,long,0.5809,5.0,2024-07-18,15
2024-06-28,911868,long,,,2024-07-11,10
2024-07-01,3581,long,0.4784,5.0,2024-07-16,12
2024-07-01,3652,long,0.4079,5.0,2024-07-12,10
2024-07-01,5345,long,0.7708,10.0,2024-07-22,16
2024-07-01,6144,long,0.7469,5.0,2024-07-12,10
2024-07-02,4304,long,0.7214,45.0,2024-07-18,13
2024-07-02,8440,long,0.3939,5.0,2024-07-18,13
2024-07-02,9110,long,,,2024-07-15,10
2024-07-03,3686,long,0.5581,5.0,2024-07-16,10
2024-07-03,6895,long,1.1033,20.0,2024-07-16,10
2024-07-03,8089,long,0.1284,20.0,2024-07-16,10
2024-07-04,1784,long,0.6625,5.0,2024-07-17,10
2024-07-04,2429,long,1.2469,5.0,2024-07-17,10
2024-07-04,6661,long,0.3948,5.0,2024-07-17,10
2024-07-05,1587,long,0.0386,5.0,2024-07-18,10
2024-07-05,2349,long,0.8033,5.0,2024-07-23,13
2024-07-05,6658,long,0.6348,5.0,2024-07-18,10
2024-07-08,2467,long,0.6183,5.0,2024-07-23,12
2024-07-08,3018,long,0.5335,45.0,2024-07-19,10
2024-07-08,3492,long,0.472,5.0,2024-07-19,10
2024-07-08,4534,long,0.8735,5.0,2024-07-19,10
2024-07-08,5484,long,2.1474,20.0,2024-08-01,17
2024-07-08,6541,long,0.6609,10.0,2024-07-19,10
2024-07-08,6698,long,0.4516,5.0,2024-07-23,12
2024-07-08,8104,long,0.659,5.0,2024-07-19,10
2024-07-09,2486,long,0.2995,20.0,2024-07-22,10
2024-07-09,4562,long,0.8393,5.0,2024-07-22,10
2024-07-09,8374,long,0.7985,20.0,2024-07-22,10
2024-07-09,911608,long,,,2024-07-22,10
2024-07-10,4510,long,0.571,5.0,2024-07-30,13
2024-07-11,6133,long,0.5686,5.0,2024-07-26,10
2024-07-11,6231,long,0.3207,20.0,2024-07-26,10
2024-07-11,8906,long,0.1663,5.0,2024-07-26,10
2024-07-12,3047,long,0.7695,5.0,2024-07-29,10
2024-07-12,6187,long,0.1769,20.0,2024-07-29,10
2024-07-12,6218,long,0.498,5.0,2024-07-29,10
2024-07-12,6937,long,0.5617,5.0,2024-07-29,10
2024-07-12,8937,long,0.5252,5.0,2024-07-29,10
2024-07-15,3593,long,0.5108,5.0,2024-07-30,10
2024-07-16,3363,long,0.1075,20.0,2024-07-31,10
2024-07-16,3535,long,1.2939,5.0,2024-07-31,10
2024-07-17,2243,long,0.4615,5.0,2024-08-06,13
2024-07-17,4927,long,0.4319,5.0,2024-08-01,10
2024-07-18,3379,long,0.721,20.0,2024-08-02,10
2024-07-18,4804,long,0.3814,45.0,2024-08-02,10
2024-07-18,6442,long,0.9664,20.0,2024-08-02,10
2024-07-22,6492,long,0.2854,5.0,2024-08-06,10
2024-07-23,3073,long,1.8354,5.0,2024-08-07,10
2024-07-23,6692,long,0.8204,5.0,2024-08-07,10
2024-07-26,8089,long,0.0791,20.0,2024-08-08,10
2024-07-29,6144,long,1.3008,20.0,2024-08-09,10
2024-07-30,8085,long,-0.3937,5.0,2024-08-12,10
2024-07-31,3228,long,-0.2928,5.0,2024-08-13,10
2024-07-31,6228,long,0.7434,5.0,2024-08-13,10
2024-08-05,2524,long,1.1389,5.0,2024-08-20,12
2024-08-05,6199,long,0.7985,5.0,2024-08-21,13
2024-08-06,2924,long,0.42,10.0,2024-08-19,10
2024-08-07,6640,long,-0.111,5.0,2024-08-20,10
2024-08-09,1540,long,0.8072,5.0,2024-08-26,12
2024-08-09,4510,long,0.6365,20.0,2024-08-26,12
2024-08-12,6643,long,-0.3701,5.0,2024-08-23,10
2024-08-12,911868,long,,,2024-08-23,10
2024-08-16,3230,long,0.8116,5.0,2024-09-03,13
2024-08-16,3303,long,0.34,5.0,2024-08-29,10
2024-08-16,6754,long,0.3641,5.0,2024-08-29,10
2024-08-19,3219,long,0.0223,5.0,2024-08-30,10
2024-08-19,3284,long,0.3838,5.0,2024-08-30,10
2024-08-19,6187,long,0.3074,20.0,2024-08-30,10
2024-08-20,1225,long,0.2937,5.0,2024-09-02,10
2024-08-21,9103,long,,,2024-09-03,10
2024-08-22,2070,long,0.5701,5.0,2024-09-06,12
2024-08-22,2438,long,-0.077,5.0,2024-09-04,10
2024-08-22,6570,long,0.1749,5.0,2024-09-04,10
2024-08-23,5905,long,0.4783,5.0,2024-09-05,10
2024-08-26,4729,long,0.3681,5.0,2024-09-06,10
2024-08-28,3073,long,0.1127,20.0,2024-09-12,12
2024-08-28,8080,long,0.6625,5.0,2024-09-19,16
2024-08-28,9105,long,,,2024-09-10,10
2024-08-29,4741,long,0.4136,5.0,2024-09-11,10
2024-08-29,911608,long,,,2024-09-11,10
2024-08-30,2424,long,0.6093,5.0,2024-09-12,10
2024-08-30,3550,long,0.6077,5.0,2024-09-12,10
2024-08-30,5364,long,0.7057,5.0,2024-09-12,10
2024-08-30,8039,long,0.2699,5.0,2024-09-12,10
2024-09-02,5386,long,0.5138,5.0,2024-09-13,10
2024-09-03,2425,long,0.4777,5.0,2024-09-16,10
2024-09-03,4526,long,0.481,5.0,2024-09-19,12
2024-09-03,4583,long,0.7605,5.0,2024-09-16,10
2024-09-03,8111,long,0.4455,5.0,2024-09-16,10
2024-09-04,3081,long,0.9353,5.0,2024-09-20,12
2024-09-04,3450,long,0.6651,5.0,2024-09-20,12
2024-09-06,1735,long,0.4403,5.0,2024-09-20,10
2024-09-09,4569,long,0.9027,5.0,2024-09-26,13
2024-09-16,4950,long,0.8168,45.0,2024-10-07,13
2024-09-16,6231,long,0.1924,5.0,2024-09-30,10
2024-09-18,8249,long,0.8617,5.0,2024-10-01,10
2024-09-19,5438,long,0.7003,5.0,2024-10-04,10
2024-09-19,6187,long,0.4187,20.0,2024-10-08,12
2024-09-19,8032,long,0.6466,5.0,2024-10-04,10
2024-09-19,911608,long,,,2024-10-04,10
2024-09-20,5314,long,0.2151,5.0,2024-10-07,10
2024-09-20,5443,long,0.1984,5.0,2024-10-07,10
2024-09-20,8996,long,0.1292,5.0,2024-10-07,10
2024-09-23,2033,long,0.3006,5.0,2024-10-08,10
2024-09-23,3354,long,0.55,5.0,2024-10-08,10
2024-09-23,5234,long,0.7,5.0,2024-10-11,12
2024-09-23,6643,long,-0.016,20.0,2024-10-08,10
2024-09-24,1721,long,0.5435,5.0,2024-10-09,10
2024-09-24,3230,long,0.2683,20.0,2024-10-09,10
2024-09-25,3085,long,0.5751,10.0,2024-10-11,10
2024-09-25,3167,long,0.4018,5.0,2024-10-15,12
2024-09-25,5210,long,0.3158,5.0,2024-10-11,10
2024-09-25,6144,long,0.1564,5.0,2024-10-11,10
2024-09-26,6706,long,0.3203,5.0,2024-10-14,10
2024-10-01,1799,long,-0.5,5.0,2024-10-17,10
2024-10-01,4402,long,-0.3942,5.0,2024-10-17,10
2024-10-07,6246,long,0.8667,5.0,2024-10-21,10
2024-10-08,3081,long,0.7755,20.0,2024-10-24,12
2024-10-08,5907,long,0.6265,5.0,2024-10-22,10
2024-10-09,2929,long,0.6667,5.0,2024-10-23,10
2024-10-09,8404,long,0.7071,5.0,2024-10-23,10
2024-10-11,00887,long,,,2024-10-24,10
2024-10-14,3234,long,0.4215,5.0,2024-10-25,10
2024-10-14,3363,long,0.4819,5.0,2024-10-25,10
2024-10-15,5543,long,-0.39,10.0,2024-10-28,10
2024-10-17,4956,long,0.4821,5.0,2024-11-04,12
2024-10-17,4991,long,0.6588,5.0,2024-10-30,10
2024-10-17,6187,long,0.1901,20.0,2024-10-30,10
2024-10-21,6546,long,-0.2998,5.0,2024-11-04,10
2024-10-22,6763,long,0.5539,5.0,2024-11-08,13
2024-10-23,4576,long,0.2995,5.0,2024-11-08,12
2024-10-24,6151,long,0.5481,5.0,2024-11-07,10
2024-10-29,3447,long,1.0124,5.0,2024-11-14,12
2024-10-29,6791,long,0.6191,5.0,2024-11-12,10
2024-10-30,4558,long,0.5368,5.0,2024-11-13,10
2024-10-30,6144,long,-0.4052,20.0,2024-11-21,16
2024-11-01,8044,long,0.6076,5.0,2024-11-14,10
2024-11-04,2424,long,0.3161,5.0,2024-11-15,10
2024-11-04,3081,long,0.1607,20.0,2024-11-19,12
2024-11-05,3363,long,0.1123,20.0,2024-11-18,10
2024-11-06,6442,long,0.4543,5.0,2024-11-19,10
2024-11-06,8937,long,0.4651,5.0,2024-11-26,15
2024-11-07,8047,long,0.3302,5.0,2024-11-20,10
2024-11-11,4991,long,0.7427,20.0,2024-11-26,12
2024-11-13,6781,long,0.3684,5.0,2024-11-29,13
2024-11-15,3211,long,0.4471,5.0,2024-11-28,10
2024-11-18,4931,long,0.3268,5.0,2024-12-03,12
2024-11-22,3202,long,-0.518,10.0,2024-12-10,13
2024-11-22,3625,long,0.4125,5.0,2024-12-20,20
2024-11-25,3593,long,-0.4266,10.0,2024-12-11,13
2024-11-27,1569,long,0.5901,5.0,2024-12-12,12
2024-11-27,3081,long,0.054,20.0,2024-12-12,12
2024-11-27,5314,long,0.8186,5.0,2024-12-16,14
2024-11-28,3363,long,0.012,20.0,2024-12-11,10
2024-11-28,3597,long,0.4861,5.0,2024-12-11,10
2024-11-29,6144,long,-0.1755,20.0,2024-12-12,10
2024-12-02,8101,long,10.6316,10.0,2024-12-18,13
2024-12-06,6104,long,0.1558,5.0,2024-12-23,12
2024-12-09,6535,long,-0.3886,5.0,2024-12-25,13
2024-12-09,6781,long,0.5361,20.0,2024-12-20,10
2024-12-10,6426,long,0.5702,5.0,2024-12-23,10
2024-12-16,5278,long,-0.8475,5.0,2024-12-27,10
2024-12-16,6442,long,0.2343,20.0,2024-12-31,12
2024-12-18,3081,long,0.0658,20.0,2025-01-15,20
2024-12-19,4540,long,0.4726,5.0,2025-01-06,12
2024-12-20,911608,long,,,2025-01-03,10
2024-12-23,3019,long,0.4469,5.0,2025-01-08,12
2024-12-23,3363,long,0.1553,20.0,2025-01-06,10
2024-12-24,4571,long,0.4527,5.0,2025-01-09,12
2024-12-25,2466,long,0.7882,5.0,2025-01-13,13
2024-12-26,2250,long,0.5088,5.0,2025-01-09,10
2024-12-26,9103,long,,,2025-01-22,19
2024-12-27,6922,long,0.4807,5.0,2025-01-10,10
2024-12-30,9136,long,,,2025-01-13,10
2024-12-31,5314,long,0.6575,20.0,2025-01-17,13
2024-12-31,6104,long,0.1149,20.0,2025-01-14,10
2025-01-06,8033,long,0.1906,5.0,2025-01-17,10
2025-01-07,8937,long,0.2172,5.0,2025-01-20,10
2025-01-09,6442,long,0.1241,20.0,2025-01-22,10
2025-01-10,6477,long,0.2819,5.0,2025-01-22,9
2025-01-13,8045,long,0.6547,5.0,2025-01-22,8
2025-01-14,3363,long,0.1288,20.0,2025-01-22,7
2025-01-16,6547,long,0.4531,5.0,2025-01-22,5
2025-01-20,4772,long,0.4527,5.0,2025-01-22,3
2025-01-21,3379,long,0.5902,5.0,2025-01-22,2
2025-01-22,3081,long,0.4213,20.0,2025-01-22,1
2025-02-03,3081,long,0.5071,20.0,2025-02-17,11
2025-02-03,3363,long,0.5476,20.0,2025-02-07,5
2025-02-03,3379,long,0.4673,5.0,2025-02-14,10
2025-02-03,4772,long,0.5349,5.0,2025-02-11,7
2025-02-03,6477,long,0.4028,5.0,2025-02-05,3
2025-02-03,6547,long,0.3383,5.0,2025-02-07,5
2025-02-03,8045,long,0.7155,5.0,2025-02-04,2
2025-02-03,9103,long,,,2025-03-06,21
2025-02-04,6104,long,-0.0348,20.0,2025-02-17,10
2025-02-05,6558,long,0.4642,5.0,2025-02-18,10
2025-02-07,6485,long,0.3669,5.0,2025-02-20,10
2025-02-10,8096,long,0.4155,5.0,2025-02-27,14
2025-02-11,3349,long,0.3235,5.0,2025-02-24,10
2025-02-11,4154,long,0.387,5.0,2025-02-24,10
2025-02-11,6148,long,0.5198,5.0,2025-02-26,12
2025-02-12,6215,long,0.3447,5.0,2025-02-27,12
2025-02-13,4946,long,0.6717,5.0,2025-02-26,10
2025-02-13,6113,long,0.1636,5.0,2025-02-26,10
2025-02-14,4971,long,0.8304,5.0,2025-03-07,15
2025-02-14,6739,long,0.2732,5.0,2025-03-05,13
2025-02-17,2438,long,0.2175,5.0,2025-03-03,10
2025-02-18,8234,long,0.4932,5.0,2025-03-06,12
2025-02-19,6276,long,0.3701,5.0,2025-03-05,10
2025-02-20,911608,long,,,2025-03-06,10
2025-02-21,3363,long,0.2208,20.0,2025-03-07,10
2025-02-27,4534,long,0.3739,5.0,2025-03-13,10
2025-03-07,3081,long,-0.1402,20.0,2025-03-20,10
2025-03-07,3321,long,-0.405,10.0,2025-03-20,10
2025-03-10,5314,long,0.1135,5.0,2025-03-19,8
2025-03-14,4946,long,0.4573,20.0,2025-03-27,10
2025-03-17,3363,long,-0.1243,20.0,2025-03-28,10
2025-03-17,3528,long,0.5303,5.0,2025-04-01,12
2025-03-20,6113,long,0.2311,20.0,2025-04-08,12
2025-03-20,6227,long,0.4543,5.0,2025-04-08,12
2025-03-21,8088,long,0.4056,5.0,2025-04-09,12
2025-03-24,6130,long,0.5991,5.0,2025-04-11,13
2025-03-24,8111,long,0.5803,5.0,2025-04-10,12
2025-03-24,9103,long,,,2025-04-08,10
2025-03-25,2314,long,-0.5223,10.0,2025-04-14,13
2025-03-25,4943,long,-0.3118,45.0,2025-04-09,10
2025-03-26,8033,long,0.0843,5.0,2025-04-14,12
2025-03-28,2468,long,0.6571,5.0,2025-04-16,12
2025-03-28,4949,long,0.2152,5.0,2025-04-14,10
2025-03-28,6140,long,0.2493,5.0,2025-04-16,12
2025-03-31,5314,long,0.7595,20.0,2025-04-08,5
2025-04-09,3363,long,-0.4182,20.0,2025-04-25,13
2025-04-14,8937,long,-0.386,5.0,2025-04-25,10
2025-04-15,3055,long,-0.3921,5.0,2025-04-28,10
2025-04-15,3297,long,0.6262,5.0,2025-04-30,12
2025-04-15,5245,long,-0.384,5.0,2025-04-28,10
2025-04-15,6517,long,-0.0949,5.0,2025-04-28,10
2025-04-15,6668,long,-0.3462,5.0,2025-04-28,10
2025-04-16,911608,long,,,2025-04-29,10
2025-04-18,3434,long,0.6349,5.0,2025-05-02,10
2025-04-18,5314,long,-0.9545,20.0,2025-05-02,10
2025-04-18,6228,long,0.9665,5.0,2025-05-02,10
2025-04-21,3128,long,-0.2373,5.0,2025-05-05,10
2025-04-21,6560,long,0.1024,5.0,2025-05-05,10
2025-04-22,3081,long,-0.323,5.0,2025-05-06,10
2025-04-22,6916,long,0.0321,5.0,2025-05-06,10
2025-04-29,3147,long,0.6022,5.0,2025-05-15,12
2025-04-29,3709,long,0.5047,5.0,2025-05-13,10
2025-05-05,7714,long,0.4969,5.0,2025-05-16,10
2025-05-07,4946,long,1.7614,5.0,2025-05-20,10
2025-05-07,6441,long,0.0982,5.0,2025-05-20,10
2025-05-08,3073,long,0.568,5.0,2025-05-23,12
2025-05-13,3363,long,0.3962,20.0,2025-05-26,10
2025-05-15,6499,long,0.9024,5.0,2025-06-12,20
2025-05-15,6596,long,0.3837,5.0,2025-05-28,10
2025-05-16,3081,long,0.2757,20.0,2025-06-03,12
2025-05-16,6442,long,0.363,5.0,2025-05-29,10
2025-05-19,4554,long,0.4516,5.0,2025-06-05,13
2025-05-19,911608,long,,,2025-06-02,10
2025-05-20,6591,long,0.6295,5.0,2025-06-03,10
2025-05-20,8038,long,0.475,5.0,2025-06-03,10
2025-05-20,9103,long,,,2025-06-03,10
2025-05-22,3205,long,0.8192,5.0,2025-06-10,13
2025-05-26,1419,long,0.8233,5.0,2025-06-09,10
2025-05-27,4946,long,0.6047,20.0,2025-06-10,10
2025-05-27,6560,long,0.3957,20.0,2025-06-10,10
2025-05-28,3297,long,0.287,5.0,2025-06-13,12
2025-05-29,5475,long,0.5636,5.0,2025-06-12,10
2025-06-02,3294,long,0.3843,5.0,2025-06-17,12
2025-06-02,6574,long,0.471,5.0,2025-06-13,10
2025-06-02,9902,long,0.6513,5.0,2025-06-13,10
2025-06-03,1235,long,-0.388,5.0,2025-06-16,10
2025-06-03,6593,long,0.6651,5.0,2025-06-18,12
2025-06-06,3363,long,0.1867,20.0,2025-06-23,12
2025-06-06,4168,long,0.5534,5.0,2025-06-19,10
2025-06-10,6885,long,0.5235,5.0,2025-06-23,10
2025-06-11,6276,long,0.2906,5.0,2025-06-26,12
2025-06-16,3081,long,0.0452,20.0,2025-06-27,10
2025-06-18,7642,long,0.391,5.0,2025-07-01,10
2025-06-20,6499,long,0.3576,20.0,2025-07-07,12
2025-06-25,911608,long,,,2025-07-08,10
2025-06-26,3040,long,0.4475,5.0,2025-07-09,10
2025-06-26,6739,long,0.5885,5.0,2025-07-11,12
2025-06-26,6895,long,0.4263,5.0,2025-07-09,10
2025-06-27,2314,long,0.4234,45.0,2025-07-10,10
2025-07-01,4804,long,0.5065,45.0,2025-07-14,10
2025-07-02,3122,long,0.3507,5.0,2025-07-15,10
2025-07-07,3577,long,0.4621,5.0,2025-07-18,10
2025-07-07,8227,long,0.3192,5.0,2025-07-22,12
2025-07-08,3629,long,0.5473,45.0,2025-07-24,13
2025-07-14,3081,long,0.0648,20.0,2025-07-25,10
2025-07-14,5245,long,0.5332,5.0,2025-07-25,10
2025-07-16,5314,long,0.3893,5.0,2025-07-31,12
2025-07-16,8499,long,0.6944,5.0,2025-08-01,13
2025-07-17,3708,long,0.2851,5.0,2025-08-01,12
2025-07-17,4991,long,0.604,5.0,2025-08-01,12
2025-07-18,1595,long,0.3097,5.0,2025-08-04,12
2025-07-18,6933,long,0.3731,5.0,2025-08-05,13
2025-07-21,6499,long,-0.0437,20.0,2025-08-01,10
2025-07-21,8210,long,0.1435,5.0,2025-08-01,10
2025-07-21,8472,long,0.7048,5.0,2025-08-01,10
2025-07-25,4989,long,0.4873,5.0,2025-08-07,10
2025-07-25,6442,long,0.2827,5.0,2025-08-11,12
2025-07-30,6291,long,0.5235,5.0,2025-08-12,10
2025-08-01,3230,long,0.4748,5.0,2025-08-14,10
2025-08-01,6928,long,0.6366,5.0,2025-08-18,12
2025-08-01,8033,long,0.5698,5.0,2025-08-21,15
2025-08-01,8045,long,0.5778,5.0,2025-08-14,10
2025-08-04,3081,long,0.2516,20.0,2025-08-15,10
2025-08-05,2429,long,0.4882,5.0,2025-08-20,12
2025-08-06,4804,long,0.5974,60.0,2025-08-19,10
2025-08-07,3623,long,0.4006,5.0,2025-08-20,10
2025-08-07,6949,long,,5.0,2025-08-25,13
2025-08-07,8472,long,1.841,20.0,2025-08-20,10
2025-08-11,6129,long,0.3762,5.0,2025-08-22,10
2025-08-11,6727,long,0.6322,5.0,2025-09-01,16
2025-08-11,8021,long,0.5497,5.0,2025-09-08,20
2025-08-11,8038,long,0.3591,5.0,2025-08-22,10
2025-08-12,2406,long,0.8246,5.0,2025-08-25,10
2025-08-12,2493,long,0.4115,5.0,2025-08-25,10
2025-08-14,4991,long,0.0185,20.0,2025-08-27,10
2025-08-14,6895,long,0.2395,5.0,2025-09-01,13
2025-08-14,8935,long,0.544,5.0,2025-08-27,10
2025-08-15,5475,long,0.424,5.0,2025-09-02,13
2025-08-15,6215,long,0.52,5.0,2025-09-01,12
2025-08-18,3555,long,0.6538,5.0,2025-09-03,13
2025-08-19,1815,long,0.818,5.0,2025-09-01,10
2025-08-19,2630,long,0.8,5.0,2025-09-03,12
2025-08-19,3071,long,0.4804,5.0,2025-09-01,10
2025-08-19,3363,long,0.2142,5.0,2025-09-01,10
2025-08-19,3694,long,0.5967,5.0,2025-09-03,12
2025-08-19,4577,long,1.035,5.0,2025-09-01,10
2025-08-19,4989,long,0.8209,20.0,2025-09-01,10
2025-08-19,6283,long,0.3592,5.0,2025-09-01,10
2025-08-19,8358,long,1.0432,5.0,2025-09-01,10
2025-08-20,1717,long,0.6364,5.0,2025-09-02,10
2025-08-20,1802,long,1.1399,5.0,2025-09-04,12
2025-08-20,6418,long,0.7051,5.0,2025-09-02,10
2025-08-20,911608,long,,,2025-09-02,10
2025-08-21,4722,long,0.8105,5.0,2025-09-08,13
2025-08-21,4768,long,0.2255,5.0,2025-09-03,10
2025-08-21,6733,long,0.4007,5.0,2025-09-03,10
2025-08-22,2380,long,0.6704,45.0,2025-09-04,10
2025-08-22,6213,long,0.4435,5.0,2025-09-04,10
2025-08-25,3081,long,0.1258,20.0,2025-09-05,10
2025-08-27,3685,long,0.6143,5.0,2025-09-12,13
2025-08-27,8201,long,0.7639,5.0,2025-09-09,10
2025-08-29,8033,long,0.8096,20.0,2025-09-11,10
2025-09-02,3048,long,0.6173,5.0,2025-09-15,10
2025-09-02,3219,long,1.1978,5.0,2025-09-12,9
2025-09-02,4760,long,0.3383,5.0,2025-09-12,9
2025-09-02,4772,long,0.287,5.0,2025-09-12,9
2025-09-02,4931,long,0.3991,5.0,2025-09-12,9
2025-09-02,6584,long,0.3008,5.0,2025-09-15,10
2025-09-02,7402,long,0.2053,5.0,2025-09-24,17
2025-09-04,4991,long,-0.0682,20.0,2025-09-17,10
2025-09-04,6515,long,0.3973,5.0,2025-09-17,10
2025-09-04,6735,long,0.56,5.0,2025-09-17,10
2025-09-04,7703,long,0.7356,5.0,2025-09-17,10
2025-09-05,8038,long,0.1381,20.0,2025-09-18,10
2025-09-08,5438,long,0.4598,5.0,2025-09-19,10
2025-09-09,3363,long,0.3643,20.0,2025-09-22,10
2025-09-10,3167,long,0.0231,5.0,2025-09-23,10
2025-09-10,5314,long,0.4055,5.0,2025-09-23,10
2025-09-10,6418,long,1.0227,20.0,2025-09-23,10
2025-09-11,3313,long,0.3333,5.0,2025-09-24,10
2025-09-12,2429,long,0.8017,20.0,2025-09-25,10
2025-09-12,7714,long,0.5662,5.0,2025-09-25,10
2025-09-15,3323,long,0.3194,5.0,2025-10-01,12
2025-09-15,5475,long,0.0404,20.0,2025-09-26,10
2025-09-17,8299,long,0.4638,5.0,2025-10-01,10
